,SORT_INDEX,TITLE,ID,FILING_DATE,RECORD_NUM,FORMED_IN,AGENT,STATUS,ENTITY_TYPE,STANDING,ALERT,CAN_REINSTATE,CAN_FILE_AR,CAN_FILE_REINSTATEMENT,Standing - SOS,Standing - FTB,Standing - Agent,Standing - VCFCF,Formed In,Entity Type,NumResult,CompanyName,Inactive Date,Foreign Name,Principal Address,Mailing Address,Filing Type,Status,Term of Duration
0,0,['{SMITTEN} AN EVENTS LAB LLC (200921810280)'],4775298,08/05/2009,200921810280,CALIFORNIA,"LEGALZOOM.COM, INC.",Terminated,Limited Liability Company - CA,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,2,Smitten Ice Cream,07/06/2010,,,,,,
0,0,"['007 MEGA CARD SERVICES, INC. (3406139)']",3883556,09/02/2011,3406139,CALIFORNIA,JESSE M AHN,Terminated,Stock Corporation - CA - General,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,141,Card,12/22/2014,,,,,,
0,0,['10 BETTER FOUNDATION (4313042)'],974391,08/29/2019,4313042,CALIFORNIA,PATRICIA N WRIGHT,Active,Nonprofit Corporation - CA - Public Benefit,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Nonprofit Corporation - CA - Public Benefit,208,Better Health,,,,,,,
0,0,['AMERICAN FAME EXPRESS TRANSPORATION (3544613)'],749823,02/06/2013,3544613,CALIFORNIA,GHALIB  YOUNES,Suspended - FTB,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Not Good,Good,Good,CALIFORNIA,,26,Fame and Partners,10/01/2021,,,,,,
0,0,"['AKA EXPRESS, INC. (3199174)']",1372585,05/13/2009,3199174,CALIFORNIA,ALDONA  ESZER,Terminated,Stock Corporation - CA - General,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,38,AKA,01/20/2010,,,,,,
0,0,"['BRACE PROPERTIES, LLC (201727810777)']",5818374,09/27/2017,201727810777,CALIFORNIA,DANA PERCIVAL,Active,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Limited Liability Company - CA,8,Brace,,,,,,,
0,0,"['AEW LT 50 ICON, LLC (200530810007)']",5523475,11/03/2005,200530810007,DELAWARE,CORPORATION SERVICE COMPANY WHICH WILL DO BUSINESS IN CALIFORNIA AS CSC - LAWYERS INCORPORATING SERVICE,Terminated,Limited Liability Company - Out of State,Good Standing,False,False,False,False,Good,Good,Good,Good,DELAWARE,,60,ICON Aircraft,04/29/2019,,,,,,
0,0,"['221 SOUTH CLIFFWOOD, LLC (201426610434)']",5621866,09/18/2014,201426610434,CALIFORNIA,KENNETH J UNGAR,Terminated,Limited Liability Company - CA,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,482,CLI Studios,05/10/2018,,,,,,
0,0,['WHITEFOX TECHNOLOGIES USA INC. (3844321)'],1797469,11/18/2015,3844321,DELAWARE,"NATIONAL REGISTERED AGENTS, INC.",Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,1,WhiteFox Defense Technologies,,,,,,,
0,0,['.ISM; A COMMUNITY PROJECT INC. (2928552)'],2029606,08/23/2006,2928552,CALIFORNIA,JOSHUA  LEVENSHUS,Suspended - FTB,Nonprofit Corporation - CA - Public Benefit,Good Standing,False,False,True,False,Good,Not Good,Good,Good,CALIFORNIA,,426,Project Frog,04/01/2016,,,,,,
0,0,['HOLLY WILLARD COUPLES THERAPY (4537925)'],177853,12/11/2019,4537925,CALIFORNIA,HOLLY  WILLARD,Terminated,Stock Corporation - CA - General,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,4,Willa,02/19/2020,,,,,,
0,0,['@THECODYALT CORP. (4197242)'],404002,09/21/2018,4197242,CALIFORNIA,"LEGALZOOM.COM, INC.",Suspended - FTB,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Not Good,Good,Good,CALIFORNIA,,500,The Naked Market,10/01/2020,,,,,,
0,0,['NON-FUNGIBLE FILMS LLC (202131611544)'],7055553,11/10/2021,202131611544,CALIFORNIA,RACHELLE COHEN,Converted Out,Limited Liability Company - CA,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,7,Non-fungible Technologies,03/08/2022,,,,,,
0,0,"['MONOGRAM MOUNTAINTOP HOLDINGS, LLC (202035910497)']",6537781,12/11/2020,202035910497,DELAWARE,CORPORATION SERVICE COMPANY WHICH WILL DO BUSINESS IN CALIFORNIA AS CSC - LAWYERS INCORPORATING SERVICE,Active,Limited Liability Company - Out of State,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Limited Liability Company - Out of State,4,Mountaintop ,,,,,,,
0,0,"['4 MD ENTERPRISES, LLC (201122010213)']",4736436,06/27/2011,201122010213,CALIFORNIA,MARC DELROSARIO,Active,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Limited Liability Company - CA,500,MD Revolution,,,,,,,
0,0,"['BAREBABIES, INC. (2370703)']",2655122,12/28/2001,2370703,CALIFORNIA,KAREN ANN MCMASTERS,Suspended - FTB/SOS,Stock Corporation - CA - General,Not Good Standing,False,False,True,False,Not Good,Not Good,Good,Good,CALIFORNIA,,8,Bare Snacks,06/22/2011,,,,,,
0,0,"['MOJO DESIGN & CONTRACTING, INC. (2801811)']",324057,09/14/2005,2801811,CALIFORNIA,ANTHONY WAYNE AUSTIN,Suspended - FTB,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Not Good,Good,Good,CALIFORNIA,,5,Mojo Mobility,10/01/2013,,,,,,
0,0,"['SIRONA LIFE, INC. (4208750)']",261329,10/30/2018,4208750,DELAWARE,ADAM I MILLER,Forfeited - FTB,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Not Good,Good,Good,DELAWARE,,3,Sirona Medical,10/01/2020,,,,,,
0,0,['JANET NOKLEBY CONSULTANT (4069255)'],4417609,09/27/2017,4069255,CALIFORNIA,"LEGALZOOM.COM, INC.",Active,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Stock Corporation - CA - General,2,nok ,,,,,,,
0,0,"['BLUES OCTAVE, INC. (3716238)']",1576682,10/02/2014,3716238,DELAWARE,MARK R SULLIVAN,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,6,Octave,,,,,,,
0,0,"['MIRO IMPORT EXPORT, INC. (3448544)']",2332063,01/26/2012,3448544,CALIFORNIA,SALIM ANTONIO MIRO,Active,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Stock Corporation - CA - General,6,Miro Health,,,,,,,
0,0,"['AMERICA BUMBLEBEE TRAVEL SERVICE CO., LTD. (3978826)']",2318960,01/05/2017,3978826,CALIFORNIA,JINGYI MA,Active,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Stock Corporation - CA - General,6,Bumblebee Spaces,,,,,,,
0,0,"['33560 WILLOW HAVEN 105, LLC (201427910130)']",6280190,09/30/2014,201427910130,CALIFORNIA,NICOLE S JONES,Active,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Limited Liability Company - CA,80,Haven,,,,,,,
0,0,"['33560 WILLOW HAVEN 105, LLC (201427910130)']",6280190,09/30/2014,201427910130,CALIFORNIA,NICOLE S JONES,Active,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Limited Liability Company - CA,80,Haven,,,,,,,
0,0,['BERKELEY BESPOKE LLC (201805910503)'],7135911,02/14/2018,201805910503,CALIFORNIA,,Terminated,Limited Liability Company - CA,Not Good Standing,False,False,False,False,Good,Good,Not Good,Good,CALIFORNIA,,25,Bespoke Financial,02/15/2019,,,,,,
0,0,"['TRIPPING INTERNATIONAL, INC. (3293587)']",4362687,04/28/2010,3293587,CALIFORNIA,JENNIFER  O'NEAL,Merged Out,Stock Corporation - CA - General,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,1,Tripping,04/25/2011,,,,,,
0,0,"['BEDROCK CREATIVE ADVERTISING, INC. (4086347)']",1503959,12/01/2017,4086347,CALIFORNIA,STEVEN  MILLER,Terminated,Stock Corporation - CA - General,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,7,BedRock Systems,12/26/2018,,,,,,
0,0,"['ANTHONY BLAZE ENTERTAINMENT, LLC (201610310570)']",6326858,04/05/2016,201610310570,CALIFORNIA,"LEGALZOOM.COM, INC.",Suspended - FTB/SOS,Limited Liability Company - CA,Not Good Standing,False,False,True,False,Not Good,Not Good,Good,Good,CALIFORNIA,,13,Blaze ,11/07/2018,,,,,,
0,0,['A BETTER BASSETT (3437997)'],3494896,12/20/2011,3437997,CALIFORNIA,MANUEL  CARMONA,Suspended - FTB,Nonprofit Corporation - CA - Public Benefit,Good Standing,False,False,True,False,Good,Not Good,Good,Good,CALIFORNIA,,101,Better Booch,01/02/2014,,,,,,
0,0,['ANVIL BULLY INC (4191176)'],2895098,08/30/2018,4191176,CALIFORNIA,DAVID  BAKER,Suspended - FTB,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Not Good,Good,Good,CALIFORNIA,,8,Anvil,01/03/2022,,,,,,
0,0,['ACQUIRE DATA SERVICES (3921348)'],129579,06/27/2016,3921348,CALIFORNIA,"LEGALZOOM.COM, INC.",Suspended - FTB/SOS,Stock Corporation - CA - General,Not Good Standing,False,False,True,False,Not Good,Not Good,Good,Good,CALIFORNIA,,1,Acquire ,11/28/2018,,,,,,
0,0,['HIRE MERIT LLC (201911510562)'],6346747,04/22/2019,201911510562,CALIFORNIA,,Terminated,Limited Liability Company - CA,Not Good Standing,False,False,False,False,Good,Good,Not Good,Good,CALIFORNIA,,34,Merit,12/27/2019,,,,,,
0,0,['PARACHUTE ADAMS LLC (201310110239)'],5316459,04/10/2013,201310110239,DELAWARE,C T CORPORATION SYSTEM,Terminated,Limited Liability Company - Out of State,Good Standing,False,False,False,False,Good,Good,Good,Good,DELAWARE,,3,Parachute Home,12/30/2016,,,,,,
0,0,['PARACHUTE ADAMS LLC (201310110239)'],5316459,04/10/2013,201310110239,DELAWARE,C T CORPORATION SYSTEM,Terminated,Limited Liability Company - Out of State,Good Standing,False,False,False,False,Good,Good,Good,Good,DELAWARE,,3,Parachute ,12/30/2016,,,,,,
0,0,"['BUILD CAMBIUM BIOMATERIALS, LLC (201912910502)']",6349835,05/09/2019,201912910502,CALIFORNIA,"NATIONAL REGISTERED AGENTS, INC.",Converted Out,Limited Liability Company - CA,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,4,Cambium Biomaterials,12/31/2020,,,,,,
0,0,['AIRSPACE INTEGRATION LLC (201806510320)'],5636304,02/20/2018,201806510320,CALIFORNIA,CHRIS BLEY,Active,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Limited Liability Company - CA,3,Airspace Intelligence,,,,,,,
0,0,"['ATOM 8, INC. (3668373)']",3455991,04/21/2014,3668373,CALIFORNIA,MICHAEL J JAURIGUE,Terminated,Stock Corporation - CA - General,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,32,Atom [Information Services ],02/16/2016,,,,,,
0,0,"['ATOM 8, INC. (3668373)']",3455991,04/21/2014,3668373,CALIFORNIA,MICHAEL J JAURIGUE,Terminated,Stock Corporation - CA - General,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,32,Atom ,02/16/2016,,,,,,
0,0,['XCLAIMED PRODUCTIONS (4168328)'],2455757,06/25/2018,4168328,CALIFORNIA,PAUL KARANICK,Active,Nonprofit Corporation - CA - Public Benefit,Good,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Nonprofit Corporation - CA - Public Benefit,1,Xclaim,,,,,,,
0,0,"['TRICELL WIRELESS, INC. (3035286)']",3721324,02/21/2008,3035286,CALIFORNIA,JIN SUNG MOON,Terminated,Stock Corporation - CA - General,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,4,Trice,09/18/2009,,,,,,
0,0,"['5 STAR CONFIDENTIAL INVESTIGATIONS & CONSULTING, LLC (201518010121)']",4591489,06/25/2015,201518010121,CALIFORNIA,OSCAR ARMENTA,Active,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Limited Liability Company - CA,11,Confident Cannabis,,,,,,,
0,0,['AMERICAN TRUFFLE COMPANY LLC (201908610612)'],5085431,03/23/2019,201908610612,CALIFORNIA,REGISTERED AGENTS INC,Suspended - SOS,Limited Liability Company - CA,Not Good Standing,False,False,True,False,Not Good,Good,Good,Good,CALIFORNIA,,11,Truffle Security,01/04/2022,,,,,,
0,0,"['TRUTAG TECHNOLOGIES, INC. (3395723)']",2822546,07/08/2011,3395723,DELAWARE,C T CORPORATION SYSTEM,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,1,TruTag Technologies,,,,,,,
0,0,"['PRIZEPOOL, INC. (4326749)']",3262829,10/14/2019,4326749,DELAWARE,FRANKLYN CHIEN,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,1,PrizePool,,,,,,,
0,0,"['HABU, INC. (4205671)']",2129053,10/19/2018,4205671,DELAWARE,"INCORP SERVICES, INC.",Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,1,Habu,,,,,,,
0,0,['34 KIWIS INCORPORATED (3568532)'],1805177,05/09/2013,3568532,CALIFORNIA,STEPHANIE  ROSALES,Suspended - FTB/SOS,Nonprofit Corporation - CA - Public Benefit,Not Good Standing,False,False,True,False,Not Good,Not Good,Good,Good,CALIFORNIA,,7,Kiwi for Gmail,02/28/2017,,,,,,
0,0,['AMERICAN FRIENDS OF STELLA MARIS (2548354)'],1269761,08/13/2003,2548354,CALIFORNIA,MICHAEL A TRESKA,Terminated,Nonprofit Corporation - CA - Public Benefit,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,26,Stella & Dot,01/29/2013,,,,,,
0,0,['CHROMATIC CAPITAL MANAGEMENT LLC (201724910224)'],5821701,09/05/2017,201724910224,CALIFORNIA,GRANT HUMMER,Terminated,Limited Liability Company - CA,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,2,Chromatic,11/18/2020,,,,,,
0,0,"['DNA IMPRINTS, INCORPORATED (3329223)']",2462224,10/25/2010,3329223,CALIFORNIA,RYAN  YOCKEY,Terminated,Stock Corporation - CA - General,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,4,Imprint Energy,09/25/2013,,,,,,
0,0,['BERNARD NANADIEGO MD LLC (201731010385)'],5648110,10/30/2017,201731010385,CALIFORNIA,BERNARD NANADIEGO,Active,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Limited Liability Company - CA,25,Nana,,,,,,,
0,0,['BRADLEY MICHAEL GLOWAKI CHIROPRACTIC CORPORATION (3596063)'],2730681,08/14/2013,3596063,CALIFORNIA,BRADLEY M. GLOWAKI,Terminated,Stock Corporation - CA - General,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,22,Glow ,07/28/2020,,,,,,
0,0,['BRADLEY MICHAEL GLOWAKI CHIROPRACTIC CORPORATION (3596063)'],2730681,08/14/2013,3596063,CALIFORNIA,BRADLEY M. GLOWAKI,Terminated,Stock Corporation - CA - General,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,22,Glow ,07/28/2020,,,,,,
0,0,"['FIREBOLT CONSULTING, INC. (4321905)']",1355942,09/30/2019,4321905,CALIFORNIA,TULASI B AGINA,Active,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Stock Corporation - CA - General,4,Firebolt,,,,,,,
0,0,"['DELIQUESCE FLUX PHOTOGRAPHY, LLC (201926710681)']",6189316,09/18/2019,201926710681,CALIFORNIA,ANABEL LISA FELDMAN,Terminated,Limited Liability Company - CA,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,18,Flux ,01/05/2022,,,,,,
0,0,['DATA TAGGER INC. (3800625)'],3738249,06/23/2015,3800625,CALIFORNIA,UPENCHANDTA M. PATEL,Terminated,Stock Corporation - CA - General,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,2,Tagger,12/05/2016,,,,,,
0,0,['LIGHTSHIP INC. (4207489)'],1892943,10/30/2018,4207489,DELAWARE,CORPORATION SERVICE COMPANY WHICH WILL DO BUSINESS IN CALIFORNIA AS CSC - LAWYERS INCORPORATING SERVICE,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,1,Lightship ,,,,,,,
0,0,"['STASIS LABS, INC. (3762023)']",3890759,03/02/2015,3762023,DELAWARE,MICHAEL MAYLAHN,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,1,Stasis ,,,,,,,
0,0,['5 ZERO INC. (3942081)'],2753008,09/01/2016,3942081,CALIFORNIA,MARK LIU,Active,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Stock Corporation - CA - General,70,Zero Longevity Science,,,,,,,
0,0,"['WELL VERSED CONSULTING, INC (4159650)']",2305428,05/31/2018,4159650,FLORIDA,SARAH FOWLER WOLFE,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,FLORIDA,Stock Corporation - Out of State - Stock,1,Versed,,,,,,,
0,0,"['CONFLUERA, INC. (4153848)']",3762728,05/24/2018,4153848,DELAWARE,JOHNNIE  MORGAN,Forfeited - FTB,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Not Good,Good,Good,DELAWARE,,1,Confluera,10/01/2020,,,,,,
0,0,"['GOODCOVER INSURANCE SOLUTIONS, LLC (201721510523)']",6943356,07/28/2017,201721510523,DELAWARE,CORPORATION SERVICE COMPANY WHICH WILL DO BUSINESS IN CALIFORNIA AS CSC - LAWYERS INCORPORATING SERVICE,Active,Limited Liability Company - Out of State,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Limited Liability Company - Out of State,1,Goodcover,,,,,,,
0,0,"['ACE SURGICAL EQUIPMENT, LLC (201008410133)']",5768710,03/23/2010,201008410133,CALIFORNIA,"LEGALZOOM.COM, INC.",Suspended - FTB,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Not Good,Good,Good,CALIFORNIA,,83,Surgical Theater,07/01/2015,,,,,,
0,0,"['REGOLOGY, INC. (4010064)']",4042257,03/30/2017,4010064,DELAWARE,SAVITHA  KRISHNASWAMY,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,1,Regology,,,,,,,
0,0,"['RIIVOS, LLC (200601910200)']",5857604,01/19/2006,200601910200,CALIFORNIA,STEVEN BERGER,Terminated,Limited Liability Company - CA,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,1,Riivos,07/22/2020,,,,,,
0,0,['A BRIGHTER FUTURE LEARNING ENTERPRISE (4104162)'],3584233,01/11/2018,4104162,CALIFORNIA,ECTORIA STRAUGHTER,Active,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Stock Corporation - CA - General,312,Learn To Win,,,,,,,
0,0,['ALTA FOREST PRODUCTS LLC (201529410383)'],5588655,10/19/2015,201529410383,DELAWARE,CORPORATION SERVICE COMPANY WHICH WILL DO BUSINESS IN CALIFORNIA AS CSC - LAWYERS INCORPORATING SERVICE,Active,Limited Liability Company - Out of State,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Limited Liability Company - Out of State,108,Forest Admin,,,,,,,
0,0,"['AQUIFI, INC. (3360550)']",613549,02/18/2011,3360550,DELAWARE,JASON ALEXANDER TRACHEWSKY,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,1,Aquifi,,,,,,,
0,0,['1 BLUEBILL FINANCIAL LLC (201834510100)'],5602990,12/06/2018,201834510100,MINNESOTA,Brian M Johnson,Active,Limited Liability Company - Out of State,Good Standing,False,False,True,False,Good,Good,Good,Good,MINNESOTA,Limited Liability Company - Out of State,499,Blue Note Therapeutics,,,,,,,
0,0,"['PANDO INVESTMENT, INC. (4082030)']",2340941,11/08/2017,4082030,CALIFORNIA,YOUNG SHIN KIM,Active,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Stock Corporation - CA - General,7,Pando ,,,,,,,
0,0,"['CURAI, INC. (4070792)']",3834834,10/06/2017,4070792,DELAWARE,"VCORP SERVICES CA, INC.",Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,1,Curai Health,,,,,,,
0,0,"['#1 THE HEALTH CONSORTIUM, INC. (3302160)']",952459,07/09/2010,3302160,CALIFORNIA,MARISA J BERNETTI,Terminated,Nonprofit Corporation - CA - Mutual Benefit,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,500,The Shift Network,11/20/2013,,,,,,
0,0,"['ELECTRIQ POWER, INC. (3713948)']",2377155,09/24/2014,3713948,DELAWARE,Jim Van Hoof,Active,Stock Corporation - Out of State - Stock,Good,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,1,Electriq Power,,,,,,,
0,0,"['IGNITE CHURCH THOUSAND OAKS, INC. (3419578)']",546619,10/10/2011,3419578,CALIFORNIA,TIMOTHY  CURTS,Active,Nonprofit Corporation - CA - Religious,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Nonprofit Corporation - CA - Religious,16,Ignite Prism,,,,,,,
0,0,"['PEM THISTLE LANDING TIC 23, LLC (201313110015)']",4820405,04/08/2013,201313110015,DELAWARE,RICHARD MELLOR,Terminated,Limited Liability Company - Out of State,Good Standing,False,False,False,False,Good,Good,Good,Good,DELAWARE,,4,Thistle,10/06/2014,,,,,,
0,0,"['CORONA RIVERPARK PROMENADE, LLC (201134710084)']",6839783,12/08/2011,201134710084,DELAWARE,CORPORATION SERVICE COMPANY WHICH WILL DO BUSINESS IN CALIFORNIA AS CSC - LAWYERS INCORPORATING SERVICE,Terminated,Limited Liability Company - Out of State,Good Standing,False,False,False,False,Good,Good,Good,Good,DELAWARE,,15,Promenade,11/07/2017,,,,,,
0,0,"['WELKIN HEALTH, INC. (3606660)']",457707,09/25/2013,3606660,DELAWARE,MICHELLE PAMPIN,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,2,Welkin Health,,,,,,,
0,0,"['4DREPLAY, INC. (3958567)']",3605769,10/27/2016,3958567,CALIFORNIA,HENRY E CHON,Active,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Stock Corporation - CA - General,1,4DReplay,,,,,,,
0,0,['100 SENSES INC. (3719571)'],173038,10/15/2014,3719571,DELAWARE,"NATIONAL REGISTERED AGENTS, INC.",Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,29,Sense Chat,,,,,,,
0,0,['170 STATE MAKERY LLC (201414210050)'],6773310,05/21/2014,201414210050,CALIFORNIA,,Terminated,Limited Liability Company - CA,Not Good Standing,False,False,False,False,Good,Good,Not Good,Good,CALIFORNIA,,153,Make Sense Labs,12/31/2015,,,,,,
0,0,['ALLGOOD TELLER MACHINE LLC (202010610220)'],5514939,04/13/2020,202010610220,CALIFORNIA,"NORTHWEST REGISTERED AGENT, INC.",Active,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Limited Liability Company - CA,9,Teller Labs,,,,,,,
0,0,"['FIND TRACK LOCATE, INC. (3649685)']",1077929,02/26/2014,3649685,DELAWARE,CORPORATION SERVICE COMPANY WHICH WILL DO BUSINESS IN CALIFORNIA      AS CSC - LAWYERS INCORPORATING SERVICE,Terminated,Stock Corporation - Out of State - Stock,Good Standing,False,False,False,False,Good,Good,Good,Good,DELAWARE,,3,Locate,05/09/2018,,,,,,
0,0,"['BLOOD, SWEAT AND KETCHUP INC. (4166712)']",1772802,06/26/2018,4166712,CALIFORNIA,SIMON  HATT,Active,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Stock Corporation - CA - General,9,Ketch,,,,,,,
0,0,['TRANSCEND AIR CORPORATION (4079855)'],1925754,11/01/2017,4079855,DELAWARE,GREGORY  BRUELL,Terminated,Stock Corporation - Out of State - Stock,Good Standing,False,False,False,False,Good,Good,Good,Good,DELAWARE,,24,Transcend,01/07/2020,,,,,,
0,0,"['STYLESAINT, INC. (3420552)']",2923884,10/28/2011,3420552,DELAWARE,ALLISON  BEAL,Forfeited - FTB,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Not Good,Good,Good,DELAWARE,,1,StyleSaint,02/03/2020,,,,,,
0,0,['KINTAI PROPERTIES LLC (201701910151)'],6421901,01/05/2017,201701910151,CALIFORNIA,HUNT C. BRALY,Active,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Limited Liability Company - CA,1,Kinta AI,,,,,,,
0,0,['LETICIA NOBELL LLC (201700610066)'],5173367,12/23/2016,201700610066,CALIFORNIA,LETICIA NOBELL GALVAO,Terminated,Limited Liability Company - CA,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,2,Nobell Foods,08/25/2021,,,,,,
0,0,['KNOWHERE LLC (201522410490)'],6975998,08/10/2015,201522410490,CALIFORNIA,KNOWHERE LLC,Active,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Limited Liability Company - CA,1,Knowhere,,,,,,,
0,0,['TACITLY EFFICIENT SERVICES (4010470)'],1580830,03/30/2017,4010470,CALIFORNIA,ROBERTO PATINO GARCIA,Active,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Stock Corporation - CA - General,1,Tacit ,,,,,,,
0,0,['WAYPOINT BAY FINANCIAL (3196495)'],2761346,04/02/2009,3196495,CALIFORNIA,GERACI LEGAL CORPORATION,Suspended - FTB,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Not Good,Good,Good,CALIFORNIA,,3,Waypoint ,10/01/2013,,,,,,
0,0,"['HEYDAY FAMILY COUNSELING SERVICES, APC INC (4612262)']",2169721,06/29/2020,4612262,CALIFORNIA,SHUSHAN V KALANTARYAN,Active,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Stock Corporation - CA - General,3,Heyday,,,,,,,
