web-scraper-order,web-scraper-start-url,type
"1687171567-283","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Monday, January 16, 2023"
"1687171567-284","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (4)  Snappy:  jewishbusinessnews.com —  Tipalti, Snappy and More Continue Startup Nation Layoffs  VU:  Medium —  VU Launches Bonded — VU’s Affinity Investor Network  Traydstream:  Paypers —  Surecomp partners Traydstream  GitHub:  torrentfreak.com —  Police Complaint Removes Pirate Bay Proxy Portal from GitHub"
"1687171567-285","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Sunday, January 15, 2023"
"1687171567-286","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (3)  Bright:  Orlando Sentinel —  Brightline plan is short one passenger — Disney | Editorial  GitHub:  Slashdot —  GitHub Copilot Labs Add Photoshop-Style 'Brushes' for ML-Powered Code Modifying  Opya:  Coverager - Insurance news and insights —  MetLife Pet Insurance brings back Snoopy"
"1687171567-287","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Friday, January 13, 2023"
"1687171567-288","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (6)  Oscar Health:  STAT —  Oscar Health’s CEO on post-hype health insurance and finally turning a profit  Brain Corp:  PRNewswire —  Brain Corp Partners with Google Cloud to Introduce 'BrainOS® Inventory Insights', an Analytics Solution for Retailers  Bright  Business Journals —  Brightline, Uber partner on door-to-door service in South Florida  Sun Sentinel —  Buy a Brightline ticket, book an Uber under new partnership deal  Upbound:  Silicon Angle —  Upbound seeks to capitalize on Kubernetes’ growing role as an operating system for the cloud  Swiftly:  SalesTech Star —  Swiftly Systems, Inc. Digitally Enables 15,000 SMBs to Compete with E-Commerce and Retail Giants  Nature:  Business Wire —  Breakthrough CRISPR Technology Study Published in Nature Show All"
"1687171567-289","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Thursday, January 12, 2023"
"1687171567-290","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (12)  Maude  Glamour —  The Best Lube for Masturbation  Glamour —  71 Valentine’s Gifts for Him That Prove You’re the Best SO Ever  SELF —  The 21 Best Bath Salts and Soaks That’ll Soothe You From Head to Toe  Okta  Business Insider —  Experts from Okta, Deloitte, and Verizon share how technology enables the future of work in a safe and collaborative way  SiliconANGLE —  AuthID-Okta integration assists in eliminating passwords and preventing unauthorized access  Abwaab:  Wamda —  How a failed supermarket and a stint at Uber led to the founding of Abwaab  UNest:  GlobalFinTechSeries —  Global Fintech Interview with Ksenia Yudina, CFA, Founder and CEO at UNest  Core Scientific:  Globe Newswire —  Breaking News for Core Scientific, Inc. Investors: Lawsuit filed on behalf of investors; Portnoy Law Firm  Labforward:  MarTech Series —  Labforward Joins the Tetra Partner Network to Eliminate Data Silos and Error-Prone Data Transfers  Opya:  Tubefilter —  Dan Mace joins Beast Philanthropy team as Chief Creative Officer  MPB:  PRNewswire —  SHAREHOLDER ALERT: Weiss Law Reminds BRBW, MPB, COUP, and HZNP Shareholders About Its Ongoing Investigations  Darktrace:  Computing.co.uk —  Darktrace shares drop 14% as worsening economy hits cyber sector  Oscar Health:  Business Insider —  Oscar Health CEO Mario Schlosser shares how the health-insurance upstart plans to finally turn a profit after years of losses  Pinterest:  Ad Age —  Twitter ad sales plunged 46%, while TikTok, Pinterest gained following Musk takeover  Kore.ai:  PRNewswire —  Kore.ai, mParticle Partner to Meet Increased Demand for Retail Shopping Personalization Show All"
"1687171567-291","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Wednesday, January 11, 2023"
"1687171567-292","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (6)  Darktrace  Telecom Paper —  Darktrace hires VMware exec Walter as chief revenue officer  Salt Wire —  Darktrace cuts revenue outlook as customers turn cautious  UKTN | UK Tech News —  Darktrace cuts revenue forecast after ‘pronounced’ slowdown  Shares Magazine —  Investors show shock at slowing Darktrace growth, as share price hammered the Guardian —  Darktrace shares fall below IPO price as new client sign-ups slow 2 More Articles  Maple:  Canadian News Wire —  Maple Welcomes Nick Stein As Chief Marketing Officer  Zeelo:  PRNewswire UK —  ZEELO SMART BUS COMMUTES RESOLVE MAJOR RECRUITMENT ISSUE FOR WAREHOUSE & LOGISTICS PARKS IN THE UK  Maude  mindbodygreen.com —  28 Expert-Approved Sex Toys For Couples To Try In 2023  Discover Magazine —  25 Best Aphrodisiacs for Men in 2023  Kore.ai:  PRNewswire —  Kore.ai Launches RetailAssist at NRF 2023  Enfuce  Finextra —  Enfuce works with Orka Ventures to launch new card product across the Nordics  PYMNTS.com —  Enfuce and Orka Swap BNPL For Pay Now, Finance Later  Fintech Finance —  Cloud-native issuer processor Enfuce and Orka Ventures launch market-first consumer lending offering Show All"
"1687171567-293","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Tuesday, January 10, 2023"
"1687171567-294","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (7)  Tango Networks:  Dallas Innovates —  Telecom Supplier Tango Networks Makes Leadership Moves  UNest:  MarTech Series —  UNest Partners with iHeartMedia on National Media Campaign  Tia  PRNewswire —  Hypatia Announces Launch of Exchange Traded Fund - Hypatia Women CEO ETF  Tech in Asia —  How TIA works with Enterprise Singapore to paint the full picture of the tech scene  GitHub  The GitHub Blog —  Introducing required workflows and configuration variables to GitHub Actions  Medium —  Popular GitHub Project Adds Malicious Code To Prevent Thefts  The RealReal:  The Information —  The Looming Debt Crunch Facing Tech Companies Like The RealReal  Sojern:  PRNewswire —  Sojern and PUSHTech™ Collaborate To Better Support Partners First-Party Data Strategies  Zomato:  mint —  What's cooking at Swiggy and Zomato? Show All"
"1687171567-295","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Monday, January 9, 2023"
"1687171567-296","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (7)  Core Scientific  Coin Telegraph —  NY law firm investigates potential ‘securities fraud’ at Core Scientific  SeekingAlpha —  Core Scientific reports higher bitcoin production in November, December  GitHub  The GitHub Blog —  GitHub Discussions just got better with Category Forms!  The GitHub Blog —  Default setup: A new way to enable GitHub code scanning  Jirav:  Tech Republic —  Rally vs Jira: Project management software comparison  Pinterest  Ad Age —  Reddit, Pinterest preach brand safety amid Twitter chaos  Tubefilter —  The businesswoman behind Pinterest’s top account is teaching creators how to pitch to brands  Funds:  Yahoo Finance —  Column-Funds start 2023 short dollars, eyeing U.S. rate peak: McGeever  Bluevine  NJBIZ —  Bluevine announces new Jersey City HQ  New Jersey Business Magazine —  Fintech Bluevine Announces New Headquarters in Jersey City  Terran Orbital:  Pulse 2.0 —  Why The Terran Orbital Stock Increased 7.97% (LLAP) Show All"
"1687171567-297","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Sunday, January 8, 2023"
"1687171567-298","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (1)  GitHub:  Hackaday —  The GitHub Silverware Drawer Dilemma, Or: Finding Active Repository Forks"
"1687171567-299","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Saturday, January 7, 2023"
"1687171567-300","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (1)  Zomato:  The Ken —  What makes Zomato different from Swiggy"
"1687171567-301","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Friday, January 6, 2023"
"1687171567-302","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (7)  Dave:  Business Journals —  Fintech company Dave launches 1-for-32 reverse stock split  Luminar  Business Journals —  Luminar, other Orlando companies show off at biggest US tech expo CES 2023  MarketWatch —  Why Luminar CEO is running over fake kids in a Tesla at CES  C2i Genomics:  Labiotech.eu —  C2i Genomics extends AstraZeneca cancer deal  Pinterest  Ad Age —  Pinterest shows how retail media networks and data clean rooms collide at CES  Media Post —  Pinterest Partners With LiveRamp, Albertsons First To Use Clean Room Services  GitHub:  The Hacker News —  Hackers Using CAPTCHA Bypass Tactics in Freejacking Campaign on GitHub  Flytrex:  The Food Institute —  It’s a Bird, It’s a Plane, It’s a Drone with my Pizza  Zomato:  Entrackr —  Swiggy outpaces Zomato with higher revenue and scale in FY22 Show All"
"1687171567-303","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Thursday, January 5, 2023"
"1687171567-304","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Investments (1) Opsys Tech raised $36,500,000  / Series C from 83North and 3 other investors  News (6)  Zomato:  NDTV.com —  Zomato, Paytm, And Nykaa: Here's How The Stocks Could Fare  Jirav:  Tech Republic —  Deciding between monday.com and Jira for your business  Maude:  Cosmetic Executive Women —  Detox Market Relies on Word-of-Mouth Marketing to Build Brands that Succeed  Pinterest  Social Media Today —  Pinterest Announces New Partnership with LiveRamp on Data Clean Rooms for Ad Targeting  Adweek Online —  Pinterest, LiveRamp Team Up on Clean Rooms  GitHub  The GitHub Blog —  GitHub Issues – January 5th update  BleepingComputer —  Slack's private GitHub code repositories stolen over holidays  Opsys Tech:  Jewish Business News —  Opsys Tech Raises $51.5 Million Show All"
"1687171567-305","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Wednesday, January 4, 2023"
"1687171567-306","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Acquisition (1) Wag acquired Dog Food Advisor for $9,000,000  Investments (1) Archer raised $150,000,000  / Post Ipo Equity from Stellantis News (8)  GitHub:  The Register —  Lights, camera, GitHub Action  Celsius Network  Yahoo Finance —  U.S. judge says Celsius Network owns most customer crypto deposits  TechCrunch —  Bankruptcy judge rules Celsius Network owns users’ interest-bearing crypto accounts  Enfuce  The Fintech Times —  Fintech in 2023: Predictions From Enfuce, Dreams, DivideBuy, Xero  FinTech Futures —  Welcome.Place, Enfuce, Epassi, Visa partner for refugee prepaid card pilot  Core Scientific  Next Big What (India) —  Core Scientific to discontinue Celsius Crypto Mining Equipment  Bitcoin News —  Core Scientific to Shut Down 37,000 Bitcoin Mining Rigs Belonging to Bankrupt Crypto Lender Celsius  Exo Therapeutics:  BioSpace —  Exo Therapeutics Appoints Nagesh Mahanthappa as Executive Chair  Luminar:  TechCrunch —  What Luminar’s acquisition of startup Civil Maps means for its lidar future  GuardKnox  PRNewswire —  GuardKnox Collaborates with Wind River to Lay Framework for Smartphonization of Automotive Industry  PRNewswire —  GuardKnox to Exhibit Interactive Technology Demos at CES 2023, Highlighting Next-Generation of Software-Defined Vehicle  Wag:  FinSMEs —  Wag! to Acquire Dog Food Advisor Show All"
"1687171567-307","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Tuesday, January 3, 2023"
"1687171567-308","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (9)  Rev:  PR Newswire —  ProFrac Holding Corp. Completes Acquisition of REV Energy Holdings, LLC and Producers Services Holdings LLC, Adding Six Frac Fleets  Wag:  PYMNTS.com —  Wag! to Acquire Dog Food Advisor in $9M Deal  Zomato  YourStory.com —  Zomato stock declines 5% in morning trade  mint —  Stocks to Watch: ONGC, Zomato, NTPC, Dabur, Zee Ent, Coal India  NDTV.com —  A Day After Gunjan Patidar Resigns, Zomato Shares Fall Over 2%  Inc42 Media —  Zomato Slides Over 2% On Tuesday, DroneAcharya Hits Upper Circuit 1 More Article  Celsius Network:  Evertas —  The Crypto Winter’s New Risks  Robocorp:  PRNewswire —  Robocorp Announces Enhanced Partner Program to Bring Benefits of Automation to More Businesses  Pinterest:  Business Insider —  9 tech predictions for 2023 from seed investor in Uber, Pinterest, and other top companies  Maude:  SELF —  The 27 Best Butt Plugs That Sex Experts Recommend for Safe Anal Play  Core Scientific  PRNewswire —  CORZ Investors Have Opportunity to Lead Core Scientific, Inc. Securities Fraud Lawsuit  Bloomberg —  Crypto Miner Core Scientific to Shut 37,000 Celsius Rigs  Opsys Tech:  PRNewswire —  Opsys Tech to Display LiDAR-Integrated Intelligent Automotive Taillight Solution Co-Developed with South Korean Auto Supplier SL Corp. Show All"
"1687171567-309","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Monday, January 2, 2023"
"1687171567-310","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (3)  Zomato  Business Standard India —  Zomato Co-founder, Chief Technology Officer Gunjan Patidar resigns  DealStreetAsia —  Zomato's CTO steps down after 10 years, latest in a series of high-profile exits  Inc42 Media —  No End To Top-Level Exits At Zomato, Cofounder & CTO Gunjan Patidar Latest To Quit  VCCircle —  Zomato sees fourth high profile exit in two months SiliconANGLE —  India’s Zomato loses its 4th senior executive in weeks as CTO steps down Inc42 Media —  Zomato Records 45% YoY Surge In Order Volumes On New Year’s Eve TechCrunch —  Yet another Zomato co-founder leaves the firm YourStory —  Zomato's CTO Gunjan Patidar steps down Indus Business Line —  Zomato’s co-founder and CTO quits 6 More Articles  GitHub:  Gadgets 360 —  GitHub Users Report Content Domain Blocked in India; May Restrict Access to Open Source Projects, More  Pinterest:  RealMoney —  6 Reasons to Like Pinterest's Risk/Reward Going Into 2023"
"1687171567-311","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Sunday, January 1, 2023"
"1687171567-312","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (1)  Okta:  Pulse 2.0 —  Okta Stock Gets A $80 Price Target (OKTA)"
"1687171567-313","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Saturday, December 31, 2022"
"1687171567-314","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (3)  Saildrone:  MIddle East AI News —  A busy year for Task Force 59  Zomato:  Startup Around —  Zomato, Blinkit CEOs Double Up As Delivery Partners On New Year’s Eve  Maude:  The Everygirl —  13 Ways To Have the Best Sex of Your Life in 2023"
"1687171567-315","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Friday, December 30, 2022"
"1687171567-316","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (4)  Core Scientific:  Yahoo Finance —  BlackRock Lends Money to Bankrupt Bitcoin Miner Core Scientific  Elliptic Labs:  Business Wire —  Elliptic Labs Signs New Enterprise License Contract With a Third PC/Laptop Customer  Zomato  Moneycontrol —  Pune man ordered food worth over Rs 28 lakh on Zomato in 2022  The Tech Portal —  ‘Zomato Gold’ could make a comeback soon  DigitalOcean:  SaaStr —  SaaStr 621: Big Numbers from Small Customers: How DigitalOcean Accelerated at Scale with DigitalOcean Senior Vice President of Revenue Cliff Bockard"
"1687171567-317","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Thursday, December 29, 2022"
"1687171567-318","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (5)  Zomato  Inc42 —  Zomato Likely To Bring Back Its Customer Loyalty Programme ‘Zomato Gold’  The Economic Times —  Zomato Gold to make a comeback; CEO Deepinder Goyal shares teaser  The Indian Express —  The most ordered food item on Zomato this year is…  Gorilla Technology Group:  Pulse 2.0 —  Why The Gorilla Technology Group (GRRR) Stock Surged Over 45%  Origin Materials:  Business Journals —  Snowbound site slows construction of Origin Materials' first plant  Maude:  The US Sun —  Where to buy condoms online and in-store  Tensorflight:  The Fintech Times —  Behind the Idea: Tensorflight"
"1687171567-319","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Wednesday, December 28, 2022"
"1687171567-320","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Investments (1) AIZEN Global raised an undisclosed amount  / Seed from Bie Partners and 3 other investors  News (5)  MPB:  PRNewswire —  SHAREHOLDER ALERT: Weiss Law Reminds BRBW, MPB, COUP, and HZNP Shareholders About Its Ongoing Investigations  Odaseva:  RealWire —  Matthew Johnston to Lead Global Sales at Odaseva  Maude  Glossy —  The Glossy guide to what’s in and out for 2023  Glossy —  5 defining beauty industry moments of 2022  Hypebae —  The Hypebae Best: The Top Sex-Positive Series, Sex Toys and Porn of 2022, Ranked  Elliptic Labs:  Business Wire —  Elliptic Labs Announces Latest Xiaomi Collaboration – the Redmi K60E Smartphone  Gorilla Technology Group:  MarketWatch —  Gorilla Technology Shares Rise 60% After Cyber Interest From Middle East Country"
"1687171567-321","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Tuesday, December 27, 2022"
"1687171567-322","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (3)  Bright:  PRNewswire —  Security Properties Acquires Brightleaf at Lakeline in Austin, TX  Elliptic Labs:  Business Wire —  Elliptic Labs and HONOR Launch HONOR 80GT Smartphone  Innoviz Technologies:  Pulse 2.0 —  Innoviz Technologies (INVZ) Stock Gets A $13 Price Target"
"1687171567-323","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Friday, December 23, 2022"
"1687171567-324","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (3)  Core Scientific  Pulse 2.0 —  Why The Core Scientific (CORZ) Stock Surged Over 50%  Coin Telegraph —  BTC miner Core Scientific gets interim nod for $37.4M bankruptcy loan  Zomato:  mint —  Zomato shares plunge 10% on large deals, continues 3-day losing streak  GitHub:  Hackaday —  GitHub ESP32 OTA Updates, Now In MicroPython Flavor"
"1687171567-325","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Thursday, December 22, 2022"
"1687171567-326","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (6)  Maple:  coindesk.com —  Crypto Firm Orthogonal Trading Said to Be in Provisional Liquidation After Maple Defaults  Okta  Benzinga —  Hackers Target Okta For Third Time In 2022  TechCrunch —  Okta confirms another breach after hackers steal source code  GitHub  The Hacker News —  Hackers Breach Okta's GitHub Repositories, Steal Source Code  KDnuggets —  Learn Data Science From These GitHub Repositories  Core Scientific:  PRNewswire —  CORZ Investors Have Opportunity to Lead Core Scientific, Inc. Securities Fraud Lawsuit  Drip Capital:  PYMNTS.com —  Drip Capital and Vayana TradeXchange Partner on Trade Finance Solutions  Flytrex:  Dallas Innovates —  COMSovereign Sells Sky Sapience Tethered Drone Unit for $1.8M Cash Show All"
"1687171567-327","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Wednesday, December 21, 2022"
"1687171567-328","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Investments (1) ECARX raised $45,000,000  / Post Ipo Equity from Geely Auto Group and 2 other investors  News (7)  Core Scientific  PRNewswire —  Core Scientific Announces Comprehensive Restructuring Transaction  Yahoo! News —  U.S. crypto miner Core Scientific files for Chapter 11 bankruptcy, continues to mine Bitcoin  coindesk.com —  Core Scientific to File for Bankruptcy, Continue Mining Through Process: Report  WSJ —  Core Scientific Bankruptcy Is Latest Headache for Crypto Miners Investing.com —  Core Scientific Files for Chapter 11 Amid Crypto Winter The Globe and Mail —  Cryptocurrency miner Core Scientific files for bankruptcy as industry contagion bites Yahoo Finance —  Bitcoin miner Core Scientific files for bankruptcy barrons.com —  Core Scientific Files for Bankruptcy. Crypto Miners Are at Rock Bottom. Slashdot —  Core Scientific Declares Bankruptcy as Crypto Winter Lingers coindesk.com —  Inside Core Scientific’s Prearranged Bankruptcy SeekingAlpha —  Core Scientific is said to possibly sell some crypto mining sites in wake of bankruptcy 8 More Articles  Okta  Engadget —  Okta had another security incident, this time involving stolen source code  Silicon Angle —  Okta’s code repositories reportedly breached in cyberattack  Ars Technica —  Okta says source code for Workforce Identity Cloud service was copied  Computing.co.uk —  Okta source code stolen in GitHub hack MSSP Alert —  Okta Data Breach: Cybercriminals Steal IAM Provider’s Source Code 2 More Articles  Maude  iO Donna —  Giornata dell’orgasmo: 8 sex toy ad alto tasso tecnologico per un piacere assicurato  AskMen —  ASYSTEM + Maude Collaborate to Improve Your Sex Life  Bright:  Sun Sentinel —  Brightline delays opening of Aventura railway station in Miami-Dade County  Zomato:  Inc42 —  Zomato, Airtel Out Of Jefferies’ India Portfolio  Pinterest:  PYMNTS.com —  Pinterest Stock Up 35% 6 Months After New CEO Arrived  Netbase Quid:  PRNewswire —  NetBase Quid® Wraps an Innovative 2022 Show All"
"1687171567-329","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Tuesday, December 20, 2022"
"1687171567-330","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (9)  Delivery Hero:  DealStreetAsia —  Eat Food Pakistan inks partnership with Delivery Hero, raises pre-seed round  Okta:  Crunchbase News —  Argentina’s Startup Scene Is Small, Scrappy And Sometimes Very Successful  Core Scientific:  CNBC —  Bitcoin miner Core Scientific is filing for Chapter 11 bankruptcy — but plans to keep mining  Rev:  Business Standard India —  Citigroup's $900 mn Revlon blunder ends with dismissal after bank's victory  Celsius Network:  PYMNTS.com —  Celsius Network Weighs Offers for Operations for Mining Crypto  Perfect:  SiliconANGLE —  AI-powered recruitment platform Perfect raises $13M in seed funding  Curatio Healthcare:  Crunchbase News —  What The Heck Happened? The Whiplash Year Of 2022  Zomato:  The Economic Times —  Jefferies dumps Zomato, picks 2 new metal stocks in its India portfolio  GitHub  The GitHub Blog —  How we use GitHub to be more productive, collaborative, and secure  The GitHub Blog —  Not just flightless birds: How EMUs secure and scale identity and access management for your GitHub Enterprise Show All"
"1687171567-331","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Monday, December 19, 2022"
"1687171567-332","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Investments (1) TailorMed raised an undisclosed amount  / Series Unknown from Ballad Ventures and 2 other investors  News (3)  Okta:  MarTech Series —  Signals Adds Okta Integration to Enhance Security and User Experience  GitHub:  Computer Weekly —  GitHub CEO: Artificial intelligence will not replace developers  AVIA:  TechHive —  Philips Hue Festavia review: String lights with smarts to spare"
"1687171567-333","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Sunday, December 18, 2022"
"1687171567-334","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (1)  Celsius Network:  Washington Post —  ‘Crypto winter’ has come. And it’s looking more like an ice age."
"1687171567-335","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Saturday, December 17, 2022"
"1687171567-336","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (2)  GitHub  Slashdot —  As GitHub Retires 'Atom', Open Source 'Pulsar' Continues Its Legacy  Dignited —  GitHub: Getting Started as a Non-Programmer  VU:  PRNewswire —  VU evolves the personal data paradigm to provide more control and security using Microsoft Entra Verified ID"
"1687171567-337","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Friday, December 16, 2022"
